Utterance,Emotion,File_Name,Multi_Model_Predictions
"Okay, Mr. Heckles, we'll try to keep it down.",neutral,dia354_utt1.mp4,"{""video"": [0.1007, 0.0, 0.0072, 0.0504, 0.7626, 0.0791, 0.0], ""audio"": [0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0], ""text"": [0.0011, 0.0001, 0.0013, 0.9857, 0.0107, 0.0011, 0.0001]}"
Thank you. I'm going to rejoin my dinner party.,neutral,dia354_utt2.mp4,"{""video"": [0.1379, 0.0, 0.0, 0.0, 0.8621, 0.0, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0005, 0.0001, 0.0, 0.9979, 0.0012, 0.0002, 0.0]}"
"I miss Janice though.  ""Hello, Chandler Bing.""",neutral,dia354_utt6.mp4,"{""video"": [0.0792, 0.0, 0.0198, 0.099, 0.1287, 0.6733, 0.0], ""audio"": [0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], ""text"": [0.0006, 0.0002, 0.0033, 0.0015, 0.0223, 0.9716, 0.0005]}"
"""Oh, my, god.""",surprise,dia354_utt7.mp4,"{""video"": [0.0795, 0.0, 0.0, 0.2159, 0.6818, 0.0227, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0004, 0.0002, 0.0001, 0.041, 0.0096, 0.0006, 0.9481]}"
"""Oh, Chandler, now, now, that's it. There, faster!""",happy,dia354_utt8.mp4,"{""video"": [0.1556, 0.0, 0.0, 0.5778, 0.1222, 0.0333, 0.1111], ""audio"": [0.6667, 0.0, 0.0, 0.3333, 0.0, 0.0, 0.0], ""text"": [0.0008, 0.0002, 0.004, 0.4127, 0.5477, 0.0021, 0.0325]}"
How did this happen?,neutral,dia354_utt12.mp4,"{""video"": [0.0345, 0.0, 0.0, 0.0, 0.8103, 0.1552, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0003, 0.0, 0.0, 0.0005, 0.9965, 0.0006, 0.0019]}"
He musta been sweeping. They found a broom in his hand.,neutral,dia354_utt13.mp4,"{""video"": [0.0417, 0.0, 0.1369, 0.0, 0.4167, 0.4048, 0.0], ""audio"": [0.6667, 0.3333, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0003, 0.0001, 0.0, 0.0016, 0.9978, 0.0003, 0.0]}"
"Hey, look at me. I'm making jam, been at it since 4 o'clock this morning.",sad,dia356_utt0.mp4,"{""video"": [0.1124, 0.0, 0.0112, 0.0618, 0.427, 0.382, 0.0056], ""audio"": [0.3333, 0.0, 0.3333, 0.0, 0.0, 0.3333, 0.0], ""text"": [0.0004, 0.0001, 0.0, 0.0465, 0.9523, 0.0005, 0.0002]}"
Where'd you get fruit at four in the morning?,surprise,dia356_utt1.mp4,"{""video"": [0.0909, 0.0, 0.0101, 0.0, 0.2828, 0.6162, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0002, 0.0, 0.0, 0.003, 0.9959, 0.0006, 0.0003]}"
"No, I gotta wear this thing for a couple weeks.",happy,dia356_utt7.mp4,"{""video"": [0.0, 0.0, 0.0, 0.0, 0.7273, 0.2727, 0.0], ""audio"": [0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], ""text"": [0.0047, 0.0002, 0.0017, 0.66, 0.3313, 0.0021, 0.0001]}"
Nooo. I had a story all worked out but then Chandler sold me out.,sad,dia356_utt9.mp4,"{""video"": [0.3442, 0.0, 0.013, 0.2403, 0.1039, 0.2987, 0.0], ""audio"": [0.0, 0.3333, 0.6667, 0.0, 0.0, 0.0, 0.0], ""text"": [0.1049, 0.0028, 0.075, 0.5272, 0.0631, 0.1819, 0.045]}"
"Well, I'm sorry Joe. I didn't think the doctor was gonna buy that it just *fell* out of the socket.",angry,dia356_utt10.mp4,"{""video"": [0.4622, 0.0168, 0.0252, 0.1597, 0.0588, 0.2773, 0.0], ""audio"": [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0026, 0.0002, 0.0003, 0.0048, 0.006, 0.9861, 0.0]}"
"Whoa, jam! I love jam!  Hey, how come we never have jam at our place?",happy,dia356_utt13.mp4,"{""video"": [0.5714, 0.0, 0.0095, 0.1524, 0.0857, 0.181, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0071, 0.0012, 0.002, 0.9364, 0.0118, 0.0394, 0.0021]}"
"I needed a plan, a plan to get over my man.",angry,dia356_utt17.mp4,"{""video"": [0.0, 0.0, 0.0, 0.0, 0.625, 0.375, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0018, 0.0002, 0.0006, 0.2476, 0.0449, 0.7049, 0.0001]}"
Well hes probably mad after you called him this morning to borrow his goggles.,neutral,dia357_utt2.mp4,"{""video"": [0.3902, 0.0, 0.0122, 0.0, 0.4634, 0.0488, 0.0854], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0282, 0.0002, 0.0001, 0.0405, 0.928, 0.0025, 0.0004]}"
Here you go Pheebs. Who else wants one of my special homemade brownies?,neutral,dia358_utt0.mp4,"{""video"": [0.0185, 0.0, 0.0185, 0.037, 0.0741, 0.8519, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0022, 0.0001, 0.0003, 0.0571, 0.9313, 0.0083, 0.0006]}"
"No thanks, I have a good one too. I just, I, I cant see him.",fear,dia358_utt6.mp4,"{""video"": [0.1863, 0.0, 0.0, 0.098, 0.0784, 0.6373, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0066, 0.0002, 0.0004, 0.9783, 0.0091, 0.002, 0.0034]}"
"Because, every time I go to the dentist, somebody dies.",angry,dia358_utt9.mp4,"{""video"": [0.322, 0.0, 0.0, 0.0, 0.0254, 0.6525, 0.0], ""audio"": [0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0016, 0.0006, 0.0305, 0.0022, 0.1191, 0.8359, 0.0101]}"
"That is so weird, because every time I go to the dentist, I look down the hygienists blouse.",happy,dia358_utt10.mp4,"{""video"": [0.2754, 0.0, 0.0338, 0.1208, 0.343, 0.2271, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.1445, 0.3188, 0.0099, 0.01, 0.0084, 0.5078, 0.0006]}"
"Yeah, yeah, first there was my aunt Mary, and then there was umm, John, my mailman, and then my, my cowboy friend Albino Bob.",neutral,dia358_utt12.mp4,"{""video"": [0.3198, 0.0, 0.0523, 0.1105, 0.064, 0.4419, 0.0116], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0006, 0.0, 0.0, 0.0728, 0.9261, 0.0004, 0.0]}"
And all these people actually died?,surprise,dia358_utt13.mp4,"{""video"": [0.7069, 0.0, 0.0, 0.0, 0.2931, 0.0, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0021, 0.0004, 0.0008, 0.0102, 0.7742, 0.1827, 0.0297]}"
"Thats why I take such good care of my teeth now, y'know, its not about oral hygiene, I floss to save lives!",neutral,dia358_utt15.mp4,"{""video"": [0.1407, 0.0, 0.0, 0.0653, 0.3568, 0.4372, 0.0], ""audio"": [0.6667, 0.0, 0.3333, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0005, 0.0, 0.0003, 0.004, 0.9942, 0.0009, 0.0001]}"
"Pheebs, come on, you didnt kill anybody, these people just happened to die when you went to the dentist.",neutral,dia358_utt16.mp4,"{""video"": [0.0072, 0.0, 0.0, 0.0797, 0.8696, 0.0435, 0.0], ""audio"": [0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0565, 0.002, 0.0076, 0.0289, 0.7836, 0.1134, 0.0081]}"
"Well tell that to them. Oh! You cant, their dead.",sad,dia358_utt18.mp4,"{""video"": [0.0448, 0.0, 0.0149, 0.7761, 0.0149, 0.0149, 0.1343], ""audio"": [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0062, 0.0011, 0.0024, 0.0052, 0.145, 0.815, 0.025]}"
It was dreadful. I felt terrible about how I acted when you said those wonderful things.,sad,dia359_utt3.mp4,"{""video"": [0.0, 0.0, 0.0366, 0.3293, 0.1098, 0.5244, 0.0], ""audio"": [0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0], ""text"": [0.0048, 0.0015, 0.9911, 0.0009, 0.0004, 0.0008, 0.0004]}"
"No, no, that-that, thats all right. Umm, Im just glad you called.",happy,dia359_utt4.mp4,"{""video"": [0.1176, 0.0, 0.0, 0.0, 0.1765, 0.7059, 0.0], ""audio"": [0.0, 0.5, 0.25, 0.0, 0.0, 0.25, 0.0], ""text"": [0.0044, 0.0011, 0.0003, 0.9466, 0.0458, 0.0014, 0.0004]}"
"Ross umm, theres something that Ive got to tell you, theres-theres someone else.",happy,dia359_utt5.mp4,"{""video"": [0.0093, 0.0, 0.0, 0.0, 0.0741, 0.9167, 0.0], ""audio"": [0.0, 0.3333, 0.0, 0.0, 0.3333, 0.3333, 0.0], ""text"": [0.0639, 0.0006, 0.0063, 0.0264, 0.8838, 0.0148, 0.0042]}"
Does that mean the same thing in England as it does in America?,sad,dia359_utt6.mp4,"{""video"": [0.0, 0.0, 0.0, 0.0306, 0.0306, 0.9388, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0014, 0.0001, 0.0001, 0.0032, 0.9871, 0.0006, 0.0075]}"
You know what? I'm not gonna be able to enjoy this.,sad,dia360_utt0.mp4,"{""video"": [0.0, 0.0, 0.0282, 0.0, 0.1408, 0.8169, 0.0141], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.5941, 0.0063, 0.001, 0.1756, 0.1594, 0.0632, 0.0004]}"
"Yeah, I know, it's my birthday. We all should be here.",sad,dia360_utt1.mp4,"{""video"": [0.0253, 0.0, 0.0, 0.6582, 0.0506, 0.2658, 0.0], ""audio"": [0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], ""text"": [0.0006, 0.0001, 0.0022, 0.927, 0.0603, 0.0023, 0.0074]}"
"Okay, Elizabeth Hurely....",happy,dia361_utt6.mp4,"{""video"": [0.0, 0.0, 0.0, 0.1111, 0.2222, 0.6667, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0002, 0.0, 0.0, 0.0079, 0.9911, 0.0006, 0.0001]}"
"Eh, y'know what, shes to political, she probably wouldnt let you do it, unless you donated four cans of food first.",disgust,dia361_utt9.mp4,"{""video"": [0.0741, 0.0, 0.0, 0.1296, 0.3889, 0.4074, 0.0], ""audio"": [0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0027, 0.0004, 0.0001, 0.1875, 0.8075, 0.0018, 0.0001]}"
"Ooh-hoo. Very hot, very sexy. But ah, y'know shes too international, y'know shes never gonna be around.",happy,dia361_utt11.mp4,"{""video"": [0.1348, 0.0, 0.1631, 0.0071, 0.5106, 0.1844, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0003, 0.0001, 0.0001, 0.9967, 0.0024, 0.0002, 0.0002]}"
"Yeah, cause thats why you wont get Isabella Rosselini, geography.",neutral,dia361_utt14.mp4,"{""video"": [0.3068, 0.0, 0.0455, 0.0, 0.1477, 0.5, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0017, 0.0001, 0.0001, 0.0083, 0.9891, 0.0007, 0.0]}"
Oh thats five Ross. Five women have had five babies! And I have had no babies! Why doesnt she want to come out?,sad,dia362_utt0.mp4,"{""video"": [0.0089, 0.0, 0.08, 0.0044, 0.0222, 0.8844, 0.0], ""audio"": [0.6, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0017, 0.0003, 0.0084, 0.002, 0.024, 0.7747, 0.189]}"
Oh. Look at you making up crap for me. Oh God!,sad,dia362_utt3.mp4,"{""video"": [0.0887, 0.0, 0.1613, 0.0, 0.0, 0.75, 0.0], ""audio"": [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.5885, 0.1499, 0.0023, 0.0324, 0.041, 0.0339, 0.152]}"
Doctor you gotta do something! I think you gotta give me drugs or you gotta light a fire up in there and just smoke it out.,sad,dia362_utt5.mp4,"{""video"": [0.0868, 0.0, 0.4528, 0.0679, 0.0604, 0.3321, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.5244, 0.0016, 0.0227, 0.0143, 0.4255, 0.0099, 0.0015]}"
"Actually, I think youre ready to go to the delivery room.",neutral,dia362_utt6.mp4,"{""video"": [0.0, 0.0, 0.0694, 0.125, 0.0139, 0.7917, 0.0], ""audio"": [0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], ""text"": [0.0004, 0.0, 0.0001, 0.537, 0.4616, 0.0006, 0.0002]}"
"Ten centimeters, youre about to become a mom.",neutral,dia362_utt8.mp4,"{""video"": [0.0, 0.0, 0.0978, 0.1739, 0.3913, 0.337, 0.0], ""audio"": [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0021, 0.0008, 0.0014, 0.0049, 0.9864, 0.0043, 0.0]}"
My God. Okay.  Ha-ha-ha beat ya! Sucker!,surprise,dia362_utt9.mp4,"{""video"": [0.1486, 0.0, 0.2514, 0.0571, 0.1714, 0.2571, 0.1143], ""audio"": [0.6667, 0.3333, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0009, 0.0001, 0.0001, 0.9977, 0.0007, 0.0004, 0.0001]}"
"He's right there, he's got the blue jacket on, I... can I j-just...",sad,dia365_utt5.mp4,"{""video"": [0.3289, 0.0, 0.0, 0.0789, 0.1579, 0.4342, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0006, 0.0002, 0.0003, 0.1377, 0.8561, 0.0024, 0.0028]}"
"OK, alright, OK, um... then could you please, uh... just give him a message for me? Please? This is",neutral,dia365_utt7.mp4,"{""video"": [0.1798, 0.0, 0.0337, 0.0225, 0.1685, 0.5955, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0011, 0.0002, 0.0044, 0.0065, 0.9442, 0.0434, 0.0003]}"
"Sir? Sir? Excuse me, sir? Uh... I have a message for you.",neutral,dia365_utt10.mp4,"{""video"": [0.1748, 0.0, 0.0874, 0.0097, 0.2718, 0.4563, 0.0], ""audio"": [0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], ""text"": [0.007, 0.0002, 0.0023, 0.0075, 0.9602, 0.0223, 0.0004]}"
": Toby... Oh, for God's sake, I don't know what she's talking about!",surprise,dia365_utt13.mp4,"{""video"": [0.0857, 0.0, 0.0, 0.0, 0.8286, 0.0857, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.1793, 0.0123, 0.1261, 0.1402, 0.4545, 0.0648, 0.0227]}"
"Oh, my god, I'm so sorry. Are you ok?",angry,dia366_utt5.mp4,"{""video"": [0.4186, 0.0, 0.0116, 0.1163, 0.0116, 0.4302, 0.0116], ""audio"": [0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0008, 0.0004, 0.0037, 0.0085, 0.8543, 0.1322, 0.0002]}"
"Ow. Um, it's just my lens. It's just my lens. I'll be right back.",sad,dia366_utt6.mp4,"{""video"": [0.3, 0.0, 0.0, 0.0833, 0.1, 0.5167, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0013, 0.0001, 0.0008, 0.0521, 0.9441, 0.0016, 0.0001]}"
I hit her in the eye! I hit her in the eye! This is the worst break-up in the history of the world.,sad,dia366_utt7.mp4,"{""video"": [0.6458, 0.0, 0.0139, 0.1458, 0.0139, 0.1806, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.2535, 0.2518, 0.0014, 0.0036, 0.0107, 0.4785, 0.0005]}"
Oh my god.  How many of those have you had?,surprise,dia366_utt8.mp4,"{""video"": [0.016, 0.0, 0.0, 0.48, 0.144, 0.36, 0.0], ""audio"": [0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5], ""text"": [0.0002, 0.0, 0.0, 0.0015, 0.9954, 0.0006, 0.0024]}"
"Chandler, easy, easy. Go to your happy place. La la la la la la la.",neutral,dia366_utt10.mp4,"{""video"": [0.0588, 0.0, 0.0074, 0.25, 0.1838, 0.5, 0.0], ""audio"": [0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0009, 0.0, 0.0002, 0.0225, 0.9754, 0.0009, 0.0001]}"
"Well, what did you have?",neutral,dia367_utt1.mp4,"{""video"": [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0003, 0.0, 0.0, 0.0009, 0.9978, 0.0006, 0.0003]}"
It doesnt matter because nothing beats a three and a six.,happy,dia367_utt2.mp4,"{""video"": [0.1261, 0.0, 0.0, 0.0168, 0.2017, 0.6555, 0.0], ""audio"": [0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0281, 0.0004, 0.0001, 0.003, 0.9612, 0.0068, 0.0003]}"
"Now, after you receive the doubling bonus, you get uh, one card.",neutral,dia367_utt13.mp4,"{""video"": [0.4914, 0.0086, 0.0, 0.0, 0.4397, 0.0431, 0.0172], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0007, 0.0002, 0.0022, 0.4777, 0.517, 0.0017, 0.0006]}"
Dont get to excited because thats not gonna happen unless you getNo way!,surprise,dia367_utt15.mp4,"{""video"": [0.3939, 0.0101, 0.0, 0.1717, 0.2727, 0.1515, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.001, 0.0001, 0.0032, 0.9883, 0.0051, 0.0008, 0.0015]}"
"Im, Im sorry you didnt get to go to Spacecamp, and Im hoping that maybe somehow, this may make up for it.",sad,dia368_utt0.mp4,"{""video"": [0.0514, 0.0, 0.0, 0.0925, 0.0103, 0.8459, 0.0], ""audio"": [0.0, 0.5, 0.3333, 0.0, 0.1667, 0.0, 0.0], ""text"": [0.0085, 0.0022, 0.0012, 0.4466, 0.0403, 0.5007, 0.0005]}"
Presenting Sarah Tuttles Private Very Special Spacecamp!,happy,dia368_utt1.mp4,"{""video"": [0.0987, 0.0, 0.0, 0.3274, 0.0404, 0.5202, 0.0135], ""audio"": [0.2, 0.4, 0.2, 0.0, 0.2, 0.0, 0.0], ""text"": [0.0003, 0.0, 0.0, 0.0376, 0.9615, 0.0005, 0.0001]}"
Oh come on! Here we go!  Stand by for mission countdown!,happy,dia370_utt1.mp4,"{""video"": [0.4691, 0.0, 0.0, 0.0247, 0.0, 0.4815, 0.0247], ""audio"": [0.6667, 0.3333, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0007, 0.0001, 0.0004, 0.3075, 0.6876, 0.0016, 0.0022]}"
Oh no! An asteroid!,surprise,dia370_utt3.mp4,"{""video"": [0.1379, 0.0, 0.0, 0.1379, 0.0345, 0.6897, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0004, 0.0001, 0.0001, 0.0005, 0.0013, 0.0008, 0.9969]}"
"Oh yeah, picked a guy, 37135.",neutral,dia371_utt7.mp4,"{""video"": [0.1333, 0.0, 0.0, 0.1333, 0.04, 0.6933, 0.0], ""audio"": [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], ""text"": [0.0008, 0.0001, 0.0002, 0.9772, 0.0215, 0.0002, 0.0001]}"
What?,sad,dia371_utt11.mp4,"{""video"": [0.3281, 0.0, 0.0, 0.2188, 0.125, 0.3281, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0003, 0.0, 0.0, 0.0011, 0.9936, 0.0007, 0.0042]}"
"Aaaah, what's wrong, c'mon.",happy,dia372_utt2.mp4,"{""video"": [0.0, 0.0, 0.0, 0.6034, 0.1207, 0.2759, 0.0], ""audio"": [0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], ""text"": [0.0174, 0.0015, 0.07, 0.0202, 0.2943, 0.5943, 0.0023]}"
They-they have a liking problem with you.,sad,dia372_utt5.mp4,"{""video"": [0.0, 0.0, 0.0, 0.2222, 0.7222, 0.0556, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0039, 0.0002, 0.0001, 0.0061, 0.9861, 0.0036, 0.0]}"
"In that, um, they don't.",sad,dia372_utt6.mp4,"{""video"": [0.0, 0.0, 0.0, 0.1935, 0.7903, 0.0161, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.1515, 0.0008, 0.0002, 0.0025, 0.8396, 0.0051, 0.0003]}"
But they don't see all the wonderfulness that I see.,happy,dia372_utt8.mp4,"{""video"": [0.0874, 0.0, 0.0, 0.6019, 0.1942, 0.1165, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.465, 0.0012, 0.0006, 0.3414, 0.1809, 0.0085, 0.0024]}"
They don't see all the good stuff and all the sweet stuff.,sad,dia372_utt9.mp4,"{""video"": [0.0, 0.0, 0.0, 0.7976, 0.1786, 0.0238, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.142, 0.0013, 0.0002, 0.2, 0.6543, 0.0023, 0.0]}"
Yeah. Right.,neutral,dia373_utt3.mp4,"{""video"": [0.4429, 0.0, 0.0, 0.2571, 0.2143, 0.0857, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0006, 0.0001, 0.0001, 0.9872, 0.0119, 0.0001, 0.0]}"
"Good, and hey! My treat.  But that's only because you're not eating anything, right?",happy,dia373_utt4.mp4,"{""video"": [0.2778, 0.0, 0.0208, 0.1597, 0.4097, 0.1181, 0.0139], ""audio"": [0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0], ""text"": [0.0004, 0.0001, 0.0008, 0.0615, 0.9336, 0.0018, 0.0018]}"
"As a wedding gift to you, the hotel would like to give you the honeymoon suite.",neutral,dia374_utt3.mp4,"{""video"": [0.2747, 0.0, 0.0, 0.3407, 0.2527, 0.1209, 0.011], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0006, 0.0002, 0.0006, 0.8442, 0.0822, 0.0714, 0.0008]}"
No!! You have been screwing us all day!,angry,dia374_utt4.mp4,"{""video"": [0.5854, 0.0, 0.0366, 0.0, 0.2683, 0.1098, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.8966, 0.0064, 0.0025, 0.0167, 0.0165, 0.0276, 0.0338]}"
You already got the first class tickets.. you got the lounge!,angry,dia374_utt7.mp4,"{""video"": [0.7759, 0.0345, 0.0517, 0.0517, 0.0172, 0.069, 0.0], ""audio"": [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], ""text"": [0.0003, 0.0001, 0.0004, 0.973, 0.0255, 0.0003, 0.0004]}"
I mean youre not the only ones on your honeymoon!,angry,dia374_utt9.mp4,"{""video"": [0.4384, 0.0, 0.0411, 0.0822, 0.4247, 0.0137, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0008, 0.0001, 0.0004, 0.3451, 0.6502, 0.0026, 0.0007]}"
We dont have to get free stuff.,angry,dia374_utt13.mp4,"{""video"": [0.0, 0.0, 0.0, 0.9655, 0.0172, 0.0, 0.0172], ""audio"": [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0], ""text"": [0.0023, 0.0, 0.0001, 0.0371, 0.9582, 0.0021, 0.0001]}"
I did not mean to touch thatI mean,fear,dia375_utt4.mp4,"{""video"": [0.1404, 0.0, 0.0, 0.0702, 0.0702, 0.7193, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0428, 0.0071, 0.0025, 0.0101, 0.7326, 0.1874, 0.0175]}"
Check it out.  How much of a man am I?!,happy,dia376_utt2.mp4,"{""video"": [0.087, 0.0, 0.0087, 0.4696, 0.0, 0.3826, 0.0522], ""audio"": [0.75, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0009, 0.0001, 0.0001, 0.0058, 0.9106, 0.001, 0.0814]}"
Wow! Nice! Manly and also kind of a slut.,fear,dia376_utt3.mp4,"{""video"": [0.0388, 0.0, 0.0, 0.6408, 0.0194, 0.2621, 0.0388], ""audio"": [0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0], ""text"": [0.1499, 0.6349, 0.0005, 0.1814, 0.0102, 0.0193, 0.004]}"
"which brings us back, of course, to Greelys theory of dominance.",neutral,dia377_utt0.mp4,"{""video"": [0.1884, 0.0, 0.0145, 0.0725, 0.3913, 0.3333, 0.0], ""audio"": [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0], ""text"": [0.0002, 0.0, 0.0, 0.0105, 0.9889, 0.0003, 0.0]}"
"What?! That-thats all the way cross town, Im supposed to teach a graduate seminar there in ten minutes.",surprise,dia377_utt4.mp4,"{""video"": [0.2034, 0.0, 0.0, 0.0, 0.5254, 0.2712, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0019, 0.0002, 0.0123, 0.9004, 0.0264, 0.0066, 0.0522]}"
Move it! Move it! Move it!! Hey!!! Im the teacher!!,angry,dia377_utt6.mp4,"{""video"": [0.0654, 0.0, 0.0, 0.5981, 0.0748, 0.2243, 0.0374], ""audio"": [0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0], ""text"": [0.0061, 0.0001, 0.0008, 0.0014, 0.9906, 0.0009, 0.0001]}"
No. And I dont think Im gonna want to.,surprise,dia379_utt0.mp4,"{""video"": [0.1111, 0.0, 0.0, 0.0, 0.0317, 0.8571, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.9791, 0.0011, 0.0001, 0.0038, 0.0136, 0.0018, 0.0007]}"
"Yep. Yep, thats what I didnt want to know.",sad,dia379_utt2.mp4,"{""video"": [0.9836, 0.0, 0.0, 0.0, 0.0, 0.0164, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0008, 0.0001, 0.0002, 0.9873, 0.0112, 0.0003, 0.0002]}"
