npc_id,intent_id,example_number,split,utterance,review_status,seed_terms
finn,monsters_and_wildlife,10,train,,pending,dire wolf | wolves | beasts | forest danger | goblin tracks
finn,monsters_and_wildlife,11,train,,pending,dire wolf | wolves | beasts | forest danger | goblin tracks
finn,monsters_and_wildlife,12,train,,pending,dire wolf | wolves | beasts | forest danger | goblin tracks
finn,monsters_and_wildlife,13,train,,pending,dire wolf | wolves | beasts | forest danger | goblin tracks
finn,monsters_and_wildlife,14,train,,pending,dire wolf | wolves | beasts | forest danger | goblin tracks
finn,monsters_and_wildlife,15,train,,pending,dire wolf | wolves | beasts | forest danger | goblin tracks
finn,monsters_and_wildlife,16,train,,pending,dire wolf | wolves | beasts | forest danger | goblin tracks
finn,monsters_and_wildlife,17,train,,pending,dire wolf | wolves | beasts | forest danger | goblin tracks
finn,monsters_and_wildlife,18,train,,pending,dire wolf | wolves | beasts | forest danger | goblin tracks
finn,monsters_and_wildlife,19,train,,pending,dire wolf | wolves | beasts | forest danger | goblin tracks
finn,monsters_and_wildlife,20,train,,pending,dire wolf | wolves | beasts | forest danger | goblin tracks
finn,monsters_and_wildlife,21,validation,,pending,dire wolf | wolves | beasts | forest danger | goblin tracks
finn,monsters_and_wildlife,22,validation,,pending,dire wolf | wolves | beasts | forest danger | goblin tracks
finn,monsters_and_wildlife,23,validation,,pending,dire wolf | wolves | beasts | forest danger | goblin tracks
finn,monsters_and_wildlife,24,validation,,pending,dire wolf | wolves | beasts | forest danger | goblin tracks
finn,monsters_and_wildlife,25,validation,,pending,dire wolf | wolves | beasts | forest danger | goblin tracks
finn,monsters_and_wildlife,26,test,,pending,dire wolf | wolves | beasts | forest danger | goblin tracks
finn,monsters_and_wildlife,27,test,,pending,dire wolf | wolves | beasts | forest danger | goblin tracks
finn,monsters_and_wildlife,28,test,,pending,dire wolf | wolves | beasts | forest danger | goblin tracks
finn,monsters_and_wildlife,29,test,,pending,dire wolf | wolves | beasts | forest danger | goblin tracks
finn,monsters_and_wildlife,30,test,,pending,dire wolf | wolves | beasts | forest danger | goblin tracks
eva,remedy_potion,1,train,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,2,train,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,3,train,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,4,train,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,5,train,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,6,train,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,7,train,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,8,train,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,9,train,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,10,train,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,11,train,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,12,train,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,13,train,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,14,train,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,15,train,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,16,train,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,17,train,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,18,train,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,19,train,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,20,train,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,21,validation,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,22,validation,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,23,validation,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,24,validation,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,25,validation,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,26,test,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,27,test,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,28,test,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,29,test,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,remedy_potion,30,test,,pending,potion | remedy | tincture | cure | medicine | draught | elixir | brew | treatment
eva,poison,1,train,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,2,train,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,3,train,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,4,train,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,5,train,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,6,train,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,7,train,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,8,train,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,9,train,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,10,train,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,11,train,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,12,train,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,13,train,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,14,train,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,15,train,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,16,train,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,17,train,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,18,train,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,19,train,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,20,train,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,21,validation,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,22,validation,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,23,validation,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,24,validation,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,25,validation,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,26,test,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,27,test,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,28,test,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,29,test,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,poison,30,test,,pending,poison | toxic | venom | contaminate | tainted | strange substance | purple | discolored
eva,ingredient_gather,1,train,,pending,ingredient | herb | gather | frostmoss | plant | flower | collect | find for you | bring
eva,ingredient_gather,2,train,,pending,ingredient | herb | gather | frostmoss | plant | flower | collect | find for you | bring
eva,ingredient_gather,3,train,,pending,ingredient | herb | gather | frostmoss | plant | flower | collect | find for you | bring
eva,ingredient_gather,4,train,,pending,ingredient | herb | gather | frostmoss | plant | flower | collect | find for you | bring
eva,ingredient_gather,5,train,,pending,ingredient | herb | gather | frostmoss | plant | flower | collect | find for you | bring
eva,ingredient_gather,6,train,,pending,ingredient | herb | gather | frostmoss | plant | flower | collect | find for you | bring
eva,ingredient_gather,7,train,,pending,ingredient | herb | gather | frostmoss | plant | flower | collect | find for you | bring
eva,ingredient_gather,8,train,,pending,ingredient | herb | gather | frostmoss | plant | flower | collect | find for you | bring
eva,ingredient_gather,9,train,,pending,ingredient | herb | gather | frostmoss | plant | flower | collect | find for you | bring
eva,ingredient_gather,10,train,,pending,ingredient | herb | gather | frostmoss | plant | flower | collect | find for you | bring
eva,ingredient_gather,11,train,,pending,ingredient | herb | gather | frostmoss | plant | flower | collect | find for you | bring
eva,ingredient_gather,12,train,,pending,ingredient | herb | gather | frostmoss | plant | flower | collect | find for you | bring
eva,ingredient_gather,13,train,,pending,ingredient | herb | gather | frostmoss | plant | flower | collect | find for you | bring
eva,ingredient_gather,14,train,,pending,ingredient | herb | gather | frostmoss | plant | flower | collect | find for you | bring
eva,ingredient_gather,15,train,,pending,ingredient | herb | gather | frostmoss | plant | flower | collect | find for you | bring
