gem_id,meaning_representation,target,references
viggo-challenge_train_20_percent-286,"inform(name[Heroes of Might and Magic III: The Restoration of Erathia], release_year[1999], rating[good], genres[turn-based strategy], player_perspective[bird view])",Heroes of Might and Magic III: The Restoration of Erathia is a good game that was released in 1999. It is a turn-based strategy game that is played in bird view perspective.,['Heroes of Might and Magic III: The Restoration of Erathia is a good game that was released in 1999. It is a turn-based strategy game that is played in bird view perspective.']
viggo-challenge_train_20_percent-287,"inform(name[Far Cry 3], rating[good], genres[action-adventure, shooter], player_perspective[first person], has_multiplayer[yes])","A good first person, action-adventure shooter with multiplayer is Far Cry 3.","['A good first person, action-adventure shooter with multiplayer is Far Cry 3.']"
viggo-challenge_train_20_percent-288,"inform(name[Assassin's Creed Chronicles: India], rating[poor], genres[action-adventure, platformer], platforms[PlayStation, Xbox, PC], has_linux_release[no], has_mac_release[no])","Assassin's Creed Chronicles: India is an action-adventure platformer game. Though it's received some poor ratings and doesn't have a Mac or Linux release, it can be played on PlayStation, Xbox as well as PC.","[""Assassin's Creed Chronicles: India is an action-adventure platformer game. Though it's received some poor ratings and doesn't have a Mac or Linux release, it can be played on PlayStation, Xbox as well as PC.""]"
viggo-challenge_train_20_percent-289,"inform(name[Undertale], rating[excellent], genres[adventure, indie, role-playing], platforms[PlayStation, Nintendo Switch, PC], available_on_steam[yes], has_linux_release[yes], has_mac_release[yes])","Undertale is an excellent indie adventure RPG available on Steam. You can play it on PlayStation, Nintendo Switch, and PC, and it is supported on Mac and Linux.","['Undertale is an excellent indie adventure RPG available on Steam. You can play it on PlayStation, Nintendo Switch, and PC, and it is supported on Mac and Linux.']"
viggo-challenge_train_20_percent-290,"inform(name[The Elder Scrolls Online], genres[MMORPG], player_perspective[first person, third person])",The Elder Scrolls Online is a first person (or third person) massively multiplayer online role-playing game.,['The Elder Scrolls Online is a first person (or third person) massively multiplayer online role-playing game.']
viggo-challenge_train_20_percent-291,"inform(name[Need for Speed: Shift], developer[Slightly Mad Studios], esrb[E (for Everyone)], genres[driving/racing, simulation], player_perspective[first person, third person], has_multiplayer[yes])",Need for Speed: Shift by Slightly Mad Studios is a driving sim rated E (for Everyone). There's first and third person views and multiplayer.,"[""Need for Speed: Shift by Slightly Mad Studios is a driving sim rated E (for Everyone). There's first and third person views and multiplayer.""]"
viggo-challenge_train_20_percent-292,"inform(name[StarCraft], genres[real-time strategy], platforms[PC])",StarCraft is a real-time strategy that runs on PC only.,['StarCraft is a real-time strategy that runs on PC only.']
viggo-challenge_train_20_percent-293,"inform(name[Need for Speed: The Run], release_year[2011], rating[average], genres[driving/racing], player_perspective[first person, third person], platforms[PlayStation, Xbox, Nintendo, PC], available_on_steam[no])","Release in 2011, Need for Speed: The Run is an average racing game that can be played on PlayStation, Xbox, Nintendo and even PC, but it isn't available on Steam. You can switch between the first person and third person perspective.","[""Release in 2011, Need for Speed: The Run is an average racing game that can be played on PlayStation, Xbox, Nintendo and even PC, but it isn't available on Steam. You can switch between the first person and third person perspective.""]"
viggo-challenge_train_20_percent-294,"inform(name[The Room], developer[Fireproof Games], rating[excellent], genres[indie, point-and-click, puzzle])",The Room is an excellent indie point-and-click game with puzzles. It was developed by Fireproof Games.,['The Room is an excellent indie point-and-click game with puzzles. It was developed by Fireproof Games.']
viggo-challenge_train_20_percent-295,"inform(name[The Sims], rating[good], genres[simulation, strategy], player_perspective[bird view], platforms[PlayStation, Xbox, Nintendo, PC], available_on_steam[no], has_linux_release[no], has_mac_release[yes])","The Sims is a bird's eye view simulation strategy game for PlayStation, Xbox, Nintendo, and PC. It received good ratings from players. It's not available on Steam and doesn't have a Linux release, but does have a Mac release.","[""The Sims is a bird's eye view simulation strategy game for PlayStation, Xbox, Nintendo, and PC. It received good ratings from players. It's not available on Steam and doesn't have a Linux release, but does have a Mac release.""]"
viggo-challenge_train_20_percent-296,"inform(name[Madden NFL 15], release_year[2014], genres[simulation, sport], player_perspective[bird view, third person], has_multiplayer[yes], platforms[PlayStation, Xbox])",Madden NFL 15 was released in 2014 on PlayStation and Xbox. It's a multiplayer sports simulation game that can be played from a third person or a bird view.,"[""Madden NFL 15 was released in 2014 on PlayStation and Xbox. It's a multiplayer sports simulation game that can be played from a third person or a bird view.""]"
viggo-challenge_train_20_percent-297,"inform(name[Need for Speed: The Run], release_year[2011], esrb[T (for Teen)], genres[driving/racing])",Need for Speed: The Run is a 2011 racing game that is rated T for teen audiences.,['Need for Speed: The Run is a 2011 racing game that is rated T for teen audiences.']
viggo-challenge_train_20_percent-298,"inform(name[Assassin's Creed II], release_year[2009], esrb[M (for Mature)], genres[action-adventure, platformer])","Assassin's Creed II was released in 2009, with an M rating. It's an action-adventure platformer game.","[""Assassin's Creed II was released in 2009, with an M rating. It's an action-adventure platformer game.""]"
viggo-challenge_train_20_percent-299,"inform(name[Rollcage], release_year[1999], genres[action, driving/racing], platforms[PlayStation, PC], has_linux_release[no], has_mac_release[no])","If you like action games, Rollcage is a driving/racing game from 1999. It runs on PlayStation and PC. However, it is not supported on Linux or Mac.","['If you like action games, Rollcage is a driving/racing game from 1999. It runs on PlayStation and PC. However, it is not supported on Linux or Mac.']"
viggo-challenge_train_20_percent-300,"inform(name[NHL 15], release_year[2014], esrb[E 10+ (for Everyone 10 and Older)], rating[average], genres[simulation, sport], player_perspective[bird view], platforms[PlayStation, Xbox])","NHL 15 is a 2014 sport simulation game in bird view. It has an ESRB rating of E 10+ (for Everyone 10 and Older), and it runs on PlayStation and Xbox. The game received average ratings.","['NHL 15 is a 2014 sport simulation game in bird view. It has an ESRB rating of E 10+ (for Everyone 10 and Older), and it runs on PlayStation and Xbox. The game received average ratings.']"
viggo-challenge_train_20_percent-301,"inform(name[Dirt: Showdown], genres[driving/racing, sport], player_perspective[first person, third person], has_multiplayer[yes], platforms[PlayStation, Xbox, PC], available_on_steam[no])","Dirt: Showdown is a multiplayer sport racing game for PlayStation, Xbox, and PC only. There is no Steam release. You can play from both the first and third person perspective.","['Dirt: Showdown is a multiplayer sport racing game for PlayStation, Xbox, and PC only. There is no Steam release. You can play from both the first and third person perspective.']"
viggo-challenge_train_20_percent-302,"inform(name[Assassin's Creed II], rating[good], genres[action-adventure, platformer], has_multiplayer[no], platforms[PlayStation, Xbox, PC], has_linux_release[no], has_mac_release[yes])","Assassin's Creed II is a good action-adventure platformer, but it doesn't have multiplayer. It was released for the PlayStation, Xbox, PC, and Mac, but not Linux.","[""Assassin's Creed II is a good action-adventure platformer, but it doesn't have multiplayer. It was released for the PlayStation, Xbox, PC, and Mac, but not Linux.""]"
viggo-challenge_train_20_percent-303,"inform(name[Guitar Hero: Smash Hits], release_year[2009], esrb[T (for Teen)], rating[poor], genres[music], player_perspective[first person], platforms[PlayStation, Xbox, Nintendo])","Guitar Hero: Smash Hits is a first person music game from 2009, suitable for teenagers. It is available for PlayStation, Xbox, and Nintendo, but it has poor ratings.","['Guitar Hero: Smash Hits is a first person music game from 2009, suitable for teenagers. It is available for PlayStation, Xbox, and Nintendo, but it has poor ratings.']"
viggo-challenge_train_20_percent-304,"inform(name[Rise of the Tomb Raider], rating[good], genres[action-adventure, shooter], has_multiplayer[yes], platforms[PlayStation, Xbox, PC], available_on_steam[yes], has_linux_release[no], has_mac_release[no])","Rise of the Tomb Raider is a pretty good action-adventure shooter. Works on several systems, PlayStation, Xbox, PC and Steam, but doesn't have Linux or Mac support. It has multiplayer, which is cool.","[""Rise of the Tomb Raider is a pretty good action-adventure shooter. Works on several systems, PlayStation, Xbox, PC and Steam, but doesn't have Linux or Mac support. It has multiplayer, which is cool.""]"
