signature;file_name;formID;editorID;text_content;content_source;name;topic;quest;topLevelPath;additional_content;speaker
INFO;FalloutNV.esm;00147876;;{BEFORE BUNKER, BUSINESS}Down to brass tacks. How'd your meet and greet with Baldie go?;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VDialogueBenny ""Benny's Dialogue"" [QUST:001194B8]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4540] [INFO:00147876];;
INFO;FalloutNV.esm;00147877;;{BEFORE BUNKER, BENNY'S FATE}{just learned the player gets to choose how you die}Try not to smile so wide, baby. You might break your mouth.|Yeah, Baldie said you'd get to decide. So which way you leaning?;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VDialogueBenny ""Benny's Dialogue"" [QUST:001194B8]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4541] [INFO:00147877];;
INFO;FalloutNV.esm;00153B07;;{BEFORE BUNKER, BENNY'S FATE}{player has mentioned possibly freeing you}Last we spoke, you were leaning in more {emphasis}merciful direction...?;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VDialogueBenny ""Benny's Dialogue"" [QUST:001194B8]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4542] [INFO:00153B07];;
INFO;FalloutNV.esm;00147878;;{BEFORE BUNKER, BENNY'S FATE}So you keep saying.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VDialogueBenny ""Benny's Dialogue"" [QUST:001194B8]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4543] [INFO:00147878];;
INFO;FalloutNV.esm;00147879;;{AFTER BUNKER}{eager}So baby, what did you find down there?;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VDialogueBenny ""Benny's Dialogue"" [QUST:001194B8]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4544] [INFO:00147879];;
INFO;FalloutNV.esm;0014787A;;{AFTER BUNKER, BENNY'S FATE}{bracing yourself, a bit defiant}I see. And how's that gonna happen?;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VDialogueBenny ""Benny's Dialogue"" [QUST:001194B8]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4545] [INFO:0014787A];;
INFO;FalloutNV.esm;0014787B;;What's holding you up? Let's get this over with.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VDialogueBenny ""Benny's Dialogue"" [QUST:001194B8]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4546] [INFO:0014787B];;
INFO;FalloutNV.esm;0014787C;;{POLITICS}Which greedy overlord do you want to start with?;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VDialogueBenny ""Benny's Dialogue"" [QUST:001194B8]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4547] [INFO:0014787C];;
INFO;FalloutNV.esm;0014787D;;{BENNY'S PAST}{of course you'd want to know about me}I'm the most interesting person I know.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VDialogueBenny ""Benny's Dialogue"" [QUST:001194B8]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4548] [INFO:0014787D];;
INFO;FalloutNV.esm;0014787E;;{BENNY'S PAST}I never tire of talking about myself.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VDialogueBenny ""Benny's Dialogue"" [QUST:001194B8]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4549] [INFO:0014787E];;
INFO;FalloutNV.esm;0014787F;;{after player forgave you}I'm still a little choked up over here, baby. We'll catch up in a bit.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VDialogueBenny ""Benny's Dialogue"" [QUST:001194B8]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4550] [INFO:0014787F];;
INFO;FalloutNV.esm;00147881;;{generic line any time Benny doesn't want to talk to player}Scram, will ya? I value my privacy.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VDialogueBenny ""Benny's Dialogue"" [QUST:001194B8]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4551] [INFO:00147881];;
INFO;FalloutNV.esm;00147880;;{upbeat}You and me gonna accomplish great things, baby.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VDialogueBenny ""Benny's Dialogue"" [QUST:001194B8]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4552] [INFO:00147880];;
INFO;FalloutNV.esm;00147882;;{POLITICS}Name a name.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VDialogueBenny ""Benny's Dialogue"" [QUST:001194B8]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4553] [INFO:00147882];;
INFO;FalloutNV.esm;001466CB;;Don't look at me!;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"vDialogueJacobstownNightkinGeneric ""Jacobstown Nightkin Generic Dialogue"" [QUST:001466F5]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4554] [INFO:001466CB];;
INFO;FalloutNV.esm;001466CC;;Someone's watching me, I can feel it.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"vDialogueJacobstownNightkinGeneric ""Jacobstown Nightkin Generic Dialogue"" [QUST:001466F5]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4555] [INFO:001466CC];;
INFO;FalloutNV.esm;001466CD;;So many staring eyes...;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"vDialogueJacobstownNightkinGeneric ""Jacobstown Nightkin Generic Dialogue"" [QUST:001466F5]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4556] [INFO:001466CD];;
INFO;FalloutNV.esm;0015E46C;;The voices in my head are getting louder...;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"vDialogueJacobstownNightkinGeneric ""Jacobstown Nightkin Generic Dialogue"" [QUST:001466F5]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4557] [INFO:0015E46C];;
INFO;FalloutNV.esm;0015E46D;;The pain won't go away.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"vDialogueJacobstownNightkinGeneric ""Jacobstown Nightkin Generic Dialogue"" [QUST:001466F5]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4558] [INFO:0015E46D];;
INFO;FalloutNV.esm;0015E46E;;{Imminent Cure}The cure is finally coming to make the voices stop.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"vDialogueJacobstownNightkinGeneric ""Jacobstown Nightkin Generic Dialogue"" [QUST:001466F5]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4559] [INFO:0015E46E];;
INFO;FalloutNV.esm;0015E46F;;{Eventual Cure}{angry, impatient}We were promised a cure long before this, and now we must wait some more?;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"vDialogueJacobstownNightkinGeneric ""Jacobstown Nightkin Generic Dialogue"" [QUST:001466F5]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4560] [INFO:0015E46F];;
INFO;FalloutNV.esm;0015E470;;{Keene dead}Why should we stay if Keene is dead?;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"vDialogueJacobstownNightkinGeneric ""Jacobstown Nightkin Generic Dialogue"" [QUST:001466F5]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4561] [INFO:0015E470];;
INFO;FalloutNV.esm;0015E471;;{Keene left}Perhaps the rest of us should follow Keene into the wasteland.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"vDialogueJacobstownNightkinGeneric ""Jacobstown Nightkin Generic Dialogue"" [QUST:001466F5]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4562] [INFO:0015E471];;
INFO;FalloutNV.esm;001466CE;;There's too much light. Why is there always too much light?;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"vDialogueJacobstownNightkinGeneric ""Jacobstown Nightkin Generic Dialogue"" [QUST:001466F5]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4563] [INFO:001466CE];;
INFO;FalloutNV.esm;00145CF5;;Marcus isn't going to be happy about the deaths, but I guess they were unavoidable. At least I got a lot of useful data from the experiment.|This brief test might not yield a cure any time soon. If the prototype was constantly in use on a living subject, however...|Perhaps Lily might be willing to wear the prototype for a longer duration. The data would be invaluable.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS41 ""Guess Who I Saw Today"" [QUST:0013F405]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4564] [INFO:00145CF5];;
INFO;FalloutNV.esm;00145CF6;;I think those Nightkin are going cause a lot of trouble, but I guess giving them the specs was better than killing them.|I did get a lot of useful data from the experiment, and I'm much closer to a cure than I was before.|It's occurred to me that this brief test might not yield a cure any time soon. However, if Lily were to continue to wear the prototype...;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS41 ""Guess Who I Saw Today"" [QUST:0013F405]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4565] [INFO:00145CF6];;
INFO;FalloutNV.esm;00145CF7;;Nice work with the Nightkin. I've never seen anyone able to talk their kind out of anything once they had their mind set to it.|I got a lot of useful data from the experiment and am a lot closer to a cure than before.|It's occurred to me that this brief test might not yield a cure any time soon. However, if Lily were to continue to wear the prototype...;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS41 ""Guess Who I Saw Today"" [QUST:0013F405]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4566] [INFO:00145CF7];;
INFO;FalloutNV.esm;00147D24;;Have you come to a decision on Lily? I'll need to know before I can do anything else.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS41 ""Guess Who I Saw Today"" [QUST:0013F405]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4567] [INFO:00147D24];;
INFO;FalloutNV.esm;00145D95;;My request is perfectly reasonable. Give us the Stealth Boy specs and there will be no need for us to splatter the room with your insides.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS41 ""Guess Who I Saw Today"" [QUST:0013F405]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4568] [INFO:00145D95];;
INFO;FalloutNV.esm;00147745;;Don't you still have business with Doctor Henry? You and I are done.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS41 ""Guess Who I Saw Today"" [QUST:0013F405]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4569] [INFO:00147745];;
INFO;FalloutNV.esm;00147746;;That Keene, always causing trouble.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS41 ""Guess Who I Saw Today"" [QUST:0013F405]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4570] [INFO:00147746];;
INFO;FalloutNV.esm;00147D23;;Be careful with Keene. He's got a mean temper.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS41 ""Guess Who I Saw Today"" [QUST:0013F405]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4571] [INFO:00147D23];;
INFO;FalloutNV.esm;00142AB6;;I can't believe Chomps got arrested! They said he was involving in smuggling, if you can believe it.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"vDialogueSloanGeneric ""Sloan Generic Dialogue"" [QUST:0013EC0D]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4572] [INFO:00142AB6];;
INFO;FalloutNV.esm;0013EC14;;The Deathclaws have been keeping their distance. For now.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"vDialogueSloanGeneric ""Sloan Generic Dialogue"" [QUST:0013EC0D]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4573] [INFO:0013EC14];;
INFO;FalloutNV.esm;0013EC15;;When do you think the NCR will send their troops to help us?;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"vDialogueSloanGeneric ""Sloan Generic Dialogue"" [QUST:0013EC0D]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4574] [INFO:0013EC15];;
INFO;FalloutNV.esm;0013EC17;;Jas screwed up the coffee again. Wouldn't drink it if I were you.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"vDialogueSloanGeneric ""Sloan Generic Dialogue"" [QUST:0013EC0D]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4575] [INFO:0013EC17];;
INFO;FalloutNV.esm;0013EC18;;It's too damn hot.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"vDialogueSloanGeneric ""Sloan Generic Dialogue"" [QUST:0013EC0D]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4576] [INFO:0013EC18];;
INFO;FalloutNV.esm;00141992;;<Questions about Searchlight>;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS43 ""We Will All Go Together"" [QUST:0014050C]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4577] [INFO:00141992];;
INFO;FalloutNV.esm;00141993;;<Questions about Edwards>;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS43 ""We Will All Go Together"" [QUST:0014050C]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4578] [INFO:00141993];;
INFO;FalloutNV.esm;00141996;;<Cottonwood Cove Quest>;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS43 ""We Will All Go Together"" [QUST:0014050C]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4579] [INFO:00141996];;
INFO;FalloutNV.esm;0014199C;;Go away.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS43 ""We Will All Go Together"" [QUST:0014050C]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4580] [INFO:0014199C];;
INFO;FalloutNV.esm;00151F72;;Who the hell are you? Better yet, what the hell are you doing in this cursed place?|You know what? Forget it, it doesn't matter. Welcome to Camp Searchlight, the shittiest place on earth.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS43 ""We Will All Go Together"" [QUST:0014050C]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4581] [INFO:00151F72];;
INFO;FalloutNV.esm;00141997;;Yeah?;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS43 ""We Will All Go Together"" [QUST:0014050C]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4582] [INFO:00141997];;
INFO;FalloutNV.esm;0014199A;;<Questions about dog tag>;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS43 ""We Will All Go Together"" [QUST:0014050C]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4583] [INFO:0014199A];;
INFO;FalloutNV.esm;00141998;;<Questions for Edwards>;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS43 ""We Will All Go Together"" [QUST:0014050C]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4584] [INFO:00141998];;
INFO;FalloutNV.esm;00141999;;<Arachnophobia Quest Stuff>;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS43 ""We Will All Go Together"" [QUST:0014050C]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4585] [INFO:00141999];;
INFO;FalloutNV.esm;00139A38;;{Cautious}What now?;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS36 ""No, Not Much"" [QUST:00133045]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4586] [INFO:00139A38];;"VBSCaptainGilles ""Captain Gilles"" [NPC_:0012AC9E]"
INFO;FalloutNV.esm;00139A39;;{Cold}What?;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS36 ""No, Not Much"" [QUST:00133045]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4587] [INFO:00139A39];;"VBSCaptainGilles ""Captain Gilles"" [NPC_:0012AC9E]"
INFO;FalloutNV.esm;00139A3A;;You've been a huge help here. Thanks to you, I think we can hold this camp together.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS36 ""No, Not Much"" [QUST:00133045]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4588] [INFO:00139A3A];;"VBSCaptainGilles ""Captain Gilles"" [NPC_:0012AC9E]"
INFO;FalloutNV.esm;00139A3B;;Was there something else?;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS36 ""No, Not Much"" [QUST:00133045]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4589] [INFO:00139A3B];;"VBSCaptainGilles ""Captain Gilles"" [NPC_:0012AC9E]"
INFO;FalloutNV.esm;00143A4E;;{Impressed}It was you that rescued President Kimball, wasn't it? You're becoming quite the celebrity already.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS36 ""No, Not Much"" [QUST:00133045]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4590] [INFO:00143A4E];;"VBSLieutenantMarkland ""Lieutenant Markland"" [NPC_:0012AC9F]"
INFO;FalloutNV.esm;00143A4F;;{Relieved}I heard it was a close call for the President. Good thing he has top-notch security.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS36 ""No, Not Much"" [QUST:00133045]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4591] [INFO:00143A4F];;"VBSLieutenantMarkland ""Lieutenant Markland"" [NPC_:0012AC9F]"
INFO;FalloutNV.esm;00143A50;;{Melancholy}I hear they're already assembling a team to investigate the President's assassination. Going to be one hell of a report.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS36 ""No, Not Much"" [QUST:00133045]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4592] [INFO:00143A50];;"VBSLieutenantMarkland ""Lieutenant Markland"" [NPC_:0012AC9F]"
INFO;FalloutNV.esm;00143A51;;{Angry}I'm a little ashamed to admit it, but a part of me would {emphasis}really love to get my hands on the bastard that killed the President.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS36 ""No, Not Much"" [QUST:00133045]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4593] [INFO:00143A51];;"VBSLieutenantMarkland ""Lieutenant Markland"" [NPC_:0012AC9F]"
INFO;FalloutNV.esm;00143A52;;{Angry}I'm a little ashamed to admit it, but a part of me would {emphasis}really love to get my hands on the bitch that killed the President.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS36 ""No, Not Much"" [QUST:00133045]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4594] [INFO:00143A52];;"VBSLieutenantMarkland ""Lieutenant Markland"" [NPC_:0012AC9F]"
INFO;FalloutNV.esm;00139A3C;;So, the NCR finally sent some relief? It's about damn time.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS36 ""No, Not Much"" [QUST:00133045]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4595] [INFO:00139A3C];;"VBSLieutenantMarkland ""Lieutenant Markland"" [NPC_:0012AC9F]"
INFO;FalloutNV.esm;00139A3D;;{Starstruck}Wow. Hey, it's you. What are you doing in Bitter Springs?;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS36 ""No, Not Much"" [QUST:00133045]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4596] [INFO:00139A3D];;"VBSLieutenantMarkland ""Lieutenant Markland"" [NPC_:0012AC9F]"
INFO;FalloutNV.esm;00139A3E;;{Cautious}I don't suppose you're feeling helpful today?;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS36 ""No, Not Much"" [QUST:00133045]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4597] [INFO:00139A3E];;"VBSLieutenantMarkland ""Lieutenant Markland"" [NPC_:0012AC9F]"
INFO;FalloutNV.esm;00139A3F;;{Bitter, resigned}I don't know what you're doing here, but you can just leave. We've got enough problems here.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS36 ""No, Not Much"" [QUST:00133045]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4598] [INFO:00139A3F];;"VBSLieutenantMarkland ""Lieutenant Markland"" [NPC_:0012AC9F]"
INFO;FalloutNV.esm;00139A40;;Those medical supplies have already been a phenomenal help. Thank you.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS36 ""No, Not Much"" [QUST:00133045]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4599] [INFO:00139A40];;"VBSLieutenantMarkland ""Lieutenant Markland"" [NPC_:0012AC9F]"
INFO;FalloutNV.esm;00139A41;;I really appreciate those books. They've already been a huge help.;NAM1;"GREETING ""GREETING"" [DIAL:000000C8]";Topic;"VMS36 ""No, Not Much"" [QUST:00133045]"; \ [00] FalloutNV.esm \ [53] Dialog Topic \ [7] Children of 000000C8 \ [4600] [INFO:00139A41];;"VBSLieutenantMarkland ""Lieutenant Markland"" [NPC_:0012AC9F]"
